User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality(1-10),Stress_Level(1-10),Days_Without_Social_Media,Exercise_Frequency(week),Social_Media_Platform,Happiness_Index(1-10)
U12587,54,Male,2.3,6,2,0,6,LinkedIn,2
U12588,20,Male,6.6,1,8,4,6,Facebook,3
U12589,49,Male,3,3,5,0,3,,2
U12590,52,Female,2.1,8,7,6,1,Facebook,4
U12591,36,Male,7.4,10,9,,,LinkedIn,5
U12592,31,Male,1.2,10,7,3,3,TikTok,3
U12593,39,Male,4.3,6,4,1,,TikTok,1
,,Female,,10,3,7,3,,1
U12595,21,Female,8.9,4,8,2,1,Facebook,2
U12596,57,,8.4,8,9,3,0,Facebook,8
U12597,,Male,1.5,3,5,2,1,,7
U12598,54,Female,6,2,6,4,6,Facebook,7
U12599,19,Male,3.7,10,10,1,5,X (Twitter),2
U12600,32,Other,2.7,8,10,6,3,X (Twitter),3
U12601,,Male,3.8,4,6,,1,YouTube,1
U12602,28,Male,8.3,9,3,5,4,X (Twitter),7
U12603,,Female,1.5,3,4,4,0,Facebook,6
U12604,27,Female,6.8,9,9,0,0,YouTube,1
U12605,20,Other,9.2,10,6,3,0,LinkedIn,5
U12606,22,Female,5,,,0,6,Instagram,2
U12607,20,Male,9.1,5,9,6,5,,6
U12608,55,Female,9.2,2,8,6,1,Instagram,3
U12609,30,Female,6.5,6,9,,,TikTok,2
U12610,59,Female,5.1,4,9,1,7,Facebook,3
U12611,36,Male,7.6,5,4,2,4,TikTok,10
U12612,,Male,9.2,6,8,0,6,Instagram,2
U12613,52,Male,7.1,7,10,0,2,,3
U12614,41,,2.9,4,9,2,7,YouTube,5
U12615,41,Male,8.4,8,5,2,4,Instagram,8
U12616,34,Male,,5,4,4,7,TikTok,9
U12617,57,Female,4.7,7,10,3,4,X (Twitter),5
U12618,27,Male,7.3,6,1,6,3,YouTube,6
U12619,19,Female,5.7,,3,6,,LinkedIn,2
U12620,40,Female,2,7,10,5,7,X (Twitter),2
U12621,23,Male,4.1,4,,7,4,Instagram,1
U12622,19,Male,2.5,7,7,,1,X (Twitter),9
U12623,38,Female,7.1,3,4,6,0,X (Twitter),8
U12624,52,,6.2,8,9,4,5,TikTok,2
U12625,46,Female,1.3,10,9,0,4,X (Twitter),2
U12626,24,Male,1.6,4,2,2,4,YouTube,1
U12627,,Male,,4,3,6,2,Instagram,7
U12628,54,Female,7.7,1,8,1,2,Facebook,10
U12629,,Male,2.1,8,10,,5,X (Twitter),9
U12630,50,Female,2.8,5,3,0,3,LinkedIn,5
U12631,25,Female,9.2,9,4,5,5,Instagram,7
U12632,29,Female,5.9,3,3,3,2,X (Twitter),1
U12633,27,Female,6.6,,2,4,6,X (Twitter),3
,32,Male,5.1,4,1,5,7,LinkedIn,3
U12635,,Male,3.7,7,3,3,5,TikTok,10
U12636,43,Female,3.2,10,9,0,7,Instagram,4
U12637,59,Male,6.3,5,8,2,6,YouTube,1
U12638,56,Female,5.2,2,9,1,3,Facebook,5
U12639,20,Other,4.6,6,10,3,1,X (Twitter),9
U12640,19,Female,7.2,4,,5,7,Instagram,9
U12641,23,Female,4.6,,5,7,0,Instagram,6
U12642,38,Female,1.3,1,8,7,7,X (Twitter),7
U12643,26,Male,8.6,1,5,0,2,Facebook,10
U12644,27,Male,3.9,4,4,7,1,X (Twitter),5
U12645,53,Male,9.5,7,,5,7,Facebook,8
U12646,20,Male,8.9,7,,5,0,Instagram,1
U12647,58,Male,3.1,1,6,4,6,X (Twitter),1
U12648,,Female,9.7,5,7,6,1,Instagram,8
U12649,39,Female,8.7,6,6,7,1,X (Twitter),5
U12650,31,,9.9,5,10,3,7,X (Twitter),4
,59,Male,7.1,7,8,0,1,YouTube,10
U12652,44,Male,9.4,6,8,4,1,TikTok,7
,50,Female,7.2,5,5,4,2,X (Twitter),3
U12654,39,Female,,5,4,7,4,LinkedIn,9
U12655,46,Female,6.5,9,7,1,1,X (Twitter),7
U12656,36,Female,9.4,3,9,2,5,Instagram,1
U12657,,Female,5.7,9,2,1,6,Facebook,2
U12658,23,Female,7.6,2,7,4,0,Instagram,5
U12659,36,Male,9.3,10,6,3,2,LinkedIn,2
,30,Male,4.8,7,3,5,6,TikTok,2
U12661,43,Female,1.2,6,2,2,2,X (Twitter),6
U12662,39,Male,,8,1,4,6,Instagram,6
U12663,38,Female,9.7,9,2,2,1,LinkedIn,10
U12664,53,Male,8.9,6,5,3,1,Facebook,9
U12665,19,,5.4,2,1,,6,TikTok,6
U12666,47,Male,9.6,10,,0,,TikTok,2
U12667,,Male,2.7,4,4,4,7,X (Twitter),1
U12668,24,Female,2,3,3,6,0,TikTok,6
U12669,37,Male,6.4,3,10,7,4,Facebook,5
U12670,48,Female,4.4,5,2,4,2,Instagram,8
U12671,,Male,4.1,10,1,1,1,TikTok,5
U12672,30,Male,7.6,1,8,4,3,LinkedIn,8
U12673,34,Male,2.4,9,9,0,3,YouTube,2
U12674,21,Female,8,4,,,1,,6
U12675,31,Male,4.2,7,3,1,3,Facebook,6
U12676,37,,9.9,7,9,5,7,Facebook,6
U12677,30,Male,8.3,,7,3,0,X (Twitter),7
U12678,20,Male,6.8,5,9,2,4,LinkedIn,10
U12679,,,3.1,4,2,0,6,TikTok,2
,43,Female,9.6,4,7,6,3,X (Twitter),5
U12681,35,Female,1.3,5,8,2,7,TikTok,7
U12682,,Male,3,6,4,4,,LinkedIn,3
U12683,31,Male,,10,10,4,3,LinkedIn,5
U12684,20,Female,9.7,7,4,5,5,Instagram,6
U12685,18,Female,8.8,5,2,3,0,X (Twitter),10
U12686,43,Male,9.6,9,2,5,0,X (Twitter),3
U12687,41,Female,7.4,9,4,2,1,X (Twitter),8
U12688,52,Male,1.2,1,4,0,,X (Twitter),7
U12689,,Female,9.4,5,5,6,0,YouTube,10
U12690,20,,4.8,2,10,1,7,YouTube,1
U12691,,Male,4.3,4,10,6,7,LinkedIn,5
U12692,31,Male,3.6,7,10,0,3,X (Twitter),3
U12693,38,Male,3.6,10,9,7,1,TikTok,9
U12694,43,,8.2,6,9,2,2,X (Twitter),4
U12695,20,,3.3,7,7,7,4,YouTube,2
U12696,57,Female,3,3,6,,0,YouTube,5
U12697,21,Male,7.3,5,10,0,6,X (Twitter),1
U12698,53,Female,3.6,6,5,0,0,X (Twitter),1
U12699,18,Male,1.1,6,4,3,7,TikTok,7
U12700,57,Female,,6,2,4,2,LinkedIn,4
U12701,50,Male,3.8,9,4,7,1,LinkedIn,6
,24,Male,7.9,6,7,5,6,LinkedIn,4
U12703,28,Other,5.2,2,1,3,6,YouTube,7
U12704,44,Male,2.2,9,3,6,4,X (Twitter),9
U12705,,Female,7,4,4,7,2,Facebook,9
U12706,39,Male,3.1,7,7,7,7,X (Twitter),4
U12707,,Female,3.6,6,3,6,4,YouTube,4
U12708,29,Female,1.3,9,4,0,2,,3
U12709,,Female,1.1,10,1,0,5,Facebook,3
U12710,41,Female,5.6,3,1,1,1,Facebook,5
U12711,,Male,1.5,,10,4,3,TikTok,4
U12712,39,Male,2.9,5,3,5,2,X (Twitter),1
U12713,26,Male,9.3,6,7,5,3,,5
U12714,34,Female,1.7,3,6,1,2,Facebook,6
U12715,55,Female,3.6,3,5,4,0,TikTok,2
U12716,57,Male,7.5,7,8,6,1,YouTube,1
U12717,30,Female,9,6,8,4,0,Facebook,5
U12718,,Female,1.4,,4,2,4,LinkedIn,7
U12719,23,Male,2.7,10,10,4,,X (Twitter),9
U12720,38,Female,4.5,8,6,,4,Facebook,1
U12721,53,Female,4.2,5,,6,5,YouTube,3
U12722,24,Male,3.6,7,10,0,6,YouTube,6
U12723,53,Male,3.2,3,10,,,Facebook,10
U12724,,Male,3.4,10,,3,3,X (Twitter),6
U12725,28,Female,2.2,5,5,2,1,TikTok,7
U12726,31,Male,2.5,3,8,1,4,,2
U12727,46,Female,6.5,3,10,5,0,YouTube,8
U12728,27,Male,3.6,1,10,6,0,TikTok,3
U12729,22,Female,4.6,3,1,4,3,X (Twitter),2
U12730,25,Female,4.7,7,4,1,3,Facebook,5
U12731,22,Female,2,9,,0,3,YouTube,9
U12732,41,Male,8.4,1,2,7,7,,10
U12733,57,Male,9.6,4,2,1,4,Instagram,9
U12734,43,Male,3.4,10,,4,6,TikTok,4
U12735,23,Male,3.6,7,8,1,4,YouTube,3
U12736,,Male,7.2,6,6,0,2,YouTube,4
U12737,53,Other,1.7,4,9,7,6,Instagram,5
U12738,29,Female,9.2,,2,7,0,Instagram,7
U12739,28,Male,2.1,6,1,7,3,LinkedIn,8
U12740,20,Female,7.6,4,8,4,7,LinkedIn,7
U12741,54,Male,3.6,5,10,1,4,Instagram,2
U12742,23,Male,3.9,2,3,1,6,,8
U12743,,Female,2.3,9,,0,2,YouTube,10
U12744,35,Other,6.8,,8,3,3,Facebook,7
U12745,33,Male,,4,5,3,0,X (Twitter),5
U12746,40,Female,9.6,8,8,2,7,YouTube,6
U12747,54,Female,4,7,,0,5,TikTok,4
,26,Male,6.6,4,10,3,4,Instagram,3
U12749,20,Male,4.7,8,9,6,3,TikTok,6
U12750,,Female,,6,2,7,1,LinkedIn,4
U12751,55,Female,2.5,8,9,1,6,Facebook,4
U12752,21,Male,6.2,4,,6,1,X (Twitter),6
U12753,29,Male,8.6,5,6,0,0,TikTok,3
U12754,,,8.8,,5,1,2,Facebook,10
U12755,42,Female,5.4,7,7,1,2,TikTok,10
U12756,33,Female,3.1,4,7,2,,LinkedIn,1
U12757,59,,8.5,5,4,5,5,YouTube,8
U12758,31,Female,10,9,7,2,1,LinkedIn,10
U12759,30,Female,4.4,8,3,4,6,TikTok,7
U12760,58,Female,9.3,2,3,7,5,LinkedIn,9
U12761,24,Female,9.9,7,7,5,0,,9
U12762,29,Female,4.6,2,1,0,1,Instagram,1
U12763,54,Female,7.4,10,8,3,6,YouTube,1
U12764,21,Female,6.2,,2,6,7,LinkedIn,1
U12765,19,Female,7.5,1,1,2,3,X (Twitter),5
U12766,52,Female,2.4,2,,0,7,Instagram,6
U12767,20,Female,4.3,3,4,7,4,TikTok,4
U12768,21,Female,1.6,5,7,2,6,Instagram,7
U12769,55,Male,6.5,,3,3,2,LinkedIn,10
U12770,29,Male,9.3,7,2,2,4,,6
U12771,36,Male,6,5,4,7,6,LinkedIn,9
U12772,27,Male,1.6,5,4,4,0,LinkedIn,1
U12773,18,Male,9.4,8,4,0,5,X (Twitter),9
U12774,34,Female,2.2,1,3,5,0,LinkedIn,8
U12775,33,Male,8.9,9,7,5,1,LinkedIn,5
U12776,,Male,7.4,3,5,0,0,,6
U12777,26,Female,6.7,6,4,1,4,TikTok,9
U12778,26,Male,6.3,4,5,6,2,Instagram,9
U12779,29,Female,2.2,2,7,5,1,TikTok,4
U12780,58,Male,5.5,6,4,5,0,Instagram,10
U12781,32,Male,2.8,10,10,7,,Instagram,6
U12782,,Female,6.1,8,5,6,0,Facebook,1
U12783,28,Female,5,4,6,4,6,LinkedIn,9
U12784,28,Female,,8,6,2,2,YouTube,1
,25,Male,,7,7,7,,Facebook,2
U12786,49,Male,4.2,1,10,1,2,LinkedIn,1
U12787,23,Female,6.6,5,3,2,4,TikTok,5
U12788,37,,8.8,8,8,7,4,TikTok,4
U12789,56,Male,1.8,6,,4,0,X (Twitter),4
U12790,,Male,8.2,9,1,1,3,LinkedIn,2
U12791,25,Female,3.2,7,4,7,3,Instagram,2
U12792,51,Female,5.9,,,7,6,Facebook,6
U12793,36,Male,9.9,1,8,,1,X (Twitter),9
U12794,24,Male,9.9,9,10,0,0,Facebook,9
U12795,48,Female,3.8,,9,4,2,TikTok,8
U12796,35,Male,2.2,2,3,7,0,X (Twitter),10
U12797,57,Female,9.4,4,10,6,3,YouTube,9
U12798,31,Female,9,10,,4,7,X (Twitter),4
U12799,56,Female,6.5,6,8,6,2,Instagram,3
U12800,53,Male,1.3,9,9,2,7,TikTok,1
U12801,34,Female,7.8,8,4,3,5,YouTube,6
U12802,54,Male,2.4,6,5,3,2,TikTok,6
U12803,26,,9.5,4,4,,5,Instagram,2
U12804,37,Male,4.9,10,4,4,3,TikTok,1
U12805,45,,6.5,5,,4,7,LinkedIn,10
U12806,37,Male,3.5,,10,0,5,YouTube,2
U12807,58,Female,5.3,4,4,,,X (Twitter),3
U12808,53,Male,7.8,8,9,4,7,X (Twitter),10
U12809,44,Female,5.4,4,7,7,1,LinkedIn,2
U12810,25,Male,8.6,3,6,0,6,X (Twitter),3
U12811,49,Male,7.4,2,,2,0,YouTube,4
U12812,18,Male,1.7,10,2,3,5,LinkedIn,5
U12813,34,Female,6.5,1,4,1,,X (Twitter),8
U12814,26,Female,6.5,5,9,1,0,Facebook,6
U12815,37,,4.4,4,8,4,,LinkedIn,1
U12816,49,Female,3.9,10,1,6,1,Facebook,6
U12817,19,Female,1.6,9,9,6,7,X (Twitter),2
,49,Male,5,9,10,4,2,LinkedIn,6
U12819,26,Female,4,5,2,5,6,Instagram,6
U12820,47,Female,,5,1,0,3,YouTube,1
U12821,37,Male,7.1,6,2,6,2,LinkedIn,4
,55,Male,5.1,4,10,4,7,Instagram,10
U12823,18,Female,7.8,6,6,,6,LinkedIn,3
U12824,22,Female,8,8,2,0,4,TikTok,8
U12825,,Female,5.3,5,1,6,6,LinkedIn,4
,53,,1.7,,5,1,5,Instagram,10
U12827,18,Female,8,8,2,7,3,Instagram,7
U12828,31,Male,1.8,,4,0,0,Instagram,3
U12829,26,Male,8.6,6,8,7,3,X (Twitter),10
U12830,47,Male,4,1,10,7,2,TikTok,7
U12831,41,Male,6.7,5,6,5,4,TikTok,2
U12832,21,Female,7.7,7,8,5,1,X (Twitter),5
U12833,31,Female,1.3,5,,,3,,5
U12834,42,Female,4.5,3,2,3,5,Facebook,4
U12835,21,Female,6.4,,,3,6,TikTok,4
U12836,42,Female,8.6,2,,4,1,LinkedIn,6
U12837,27,Female,7.5,,1,4,4,LinkedIn,2
,52,Male,9.1,2,,5,5,YouTube,3
U12839,24,Female,1.7,,9,1,2,X (Twitter),10
U12840,59,Male,1.6,9,4,1,4,Instagram,7
U12841,30,Male,7.4,3,6,2,,YouTube,10
U12842,21,Male,4.6,7,6,3,3,Facebook,5
U12843,53,Male,5.3,1,3,6,0,TikTok,4
U12844,31,Male,6.4,6,1,3,2,Facebook,9
U12845,35,Female,9.9,2,6,5,5,TikTok,8
U12846,25,Male,1.6,10,10,2,5,,9
,49,Male,2,1,5,2,6,LinkedIn,8
U12848,44,Female,8.5,5,4,3,3,TikTok,2
U12849,59,,1.2,,9,7,6,YouTube,4
U12850,54,Female,5.1,2,4,,2,YouTube,3
U12851,40,Female,8,4,1,4,6,YouTube,10
U12852,24,Male,2.8,3,10,7,2,YouTube,10
U12853,29,Female,2.7,1,6,3,3,Instagram,1
U12854,42,Male,3.8,1,7,2,5,Facebook,4
U12855,20,Female,2.4,3,1,1,6,X (Twitter),7
U12856,43,Female,7.1,2,9,0,7,X (Twitter),5
U12857,21,Male,,2,10,1,0,X (Twitter),5
U12858,59,Male,3,10,2,6,0,Facebook,6
U12859,53,Female,6.2,5,7,5,7,TikTok,10
U12860,32,Male,9.7,,8,1,5,X (Twitter),3
U12861,49,Male,,7,,2,3,X (Twitter),2
,46,Other,8.8,5,1,3,2,LinkedIn,7
U12863,27,Male,5.8,3,10,5,5,Instagram,9
U12864,38,Female,,10,1,,,LinkedIn,9
U12865,33,Male,7.4,6,10,2,5,X (Twitter),3
U12866,36,Female,4.5,3,4,6,7,X (Twitter),1
U12867,46,Male,8,8,2,5,2,TikTok,2
U12868,35,Male,1.1,6,,7,3,X (Twitter),8
U12869,33,Female,5.8,7,4,5,3,X (Twitter),5
U12870,18,Female,4,,6,5,4,Facebook,9
U12871,19,Female,3.2,7,3,4,0,Instagram,3
U12872,32,Male,7,9,10,5,2,Facebook,1
U12873,56,Female,6.9,8,,,2,X (Twitter),3
U12874,45,Female,1.3,2,1,6,2,Instagram,4
U12875,18,Other,9.5,10,5,4,,,6
U12876,22,Female,4.3,10,7,0,3,TikTok,1
U12877,59,Female,9.3,2,6,4,6,Facebook,1
U12878,39,Female,6.3,7,4,0,7,TikTok,1
U12879,,Female,6.9,10,6,1,7,X (Twitter),6
U12880,30,Female,9.6,4,3,1,,X (Twitter),5
U12881,18,Male,8.4,9,,2,7,Instagram,8
U12882,33,Male,2.3,6,7,1,0,LinkedIn,8
,58,Male,1,9,9,4,5,TikTok,8
U12884,39,Other,3.8,3,1,7,7,X (Twitter),4
,49,Male,5.4,6,4,4,5,TikTok,4
,33,Male,7.6,6,10,4,4,TikTok,3
,32,,6.9,8,5,7,6,Instagram,6
,59,Female,3.8,7,2,3,3,,10
U12889,29,Female,5.9,3,10,4,2,X (Twitter),8
U12890,18,Female,6.9,1,3,5,,X (Twitter),7
U12891,34,Male,5.6,2,5,2,6,TikTok,5
U12892,58,Female,7.2,10,8,7,5,,4
U12893,45,Male,5.4,2,3,2,0,Facebook,3
U12894,24,Other,5.8,1,3,1,0,X (Twitter),3
U12895,,Male,9.5,4,6,0,1,TikTok,8
U12896,39,Female,4.5,6,8,5,7,LinkedIn,4
,43,Male,7.8,4,1,5,3,TikTok,1
U12898,29,Female,4,4,7,6,7,YouTube,5
U12899,24,Male,,9,7,5,6,LinkedIn,2
U12900,32,Male,9.3,2,3,3,7,YouTube,10
U12901,55,Female,7.3,1,3,0,5,LinkedIn,3
U12902,38,Male,9.4,7,9,3,5,,5
U12903,31,,10,5,10,5,,Instagram,4
U12904,19,,1,,1,2,5,Facebook,3
U12905,25,Female,9.8,2,,,3,Facebook,2
U12906,23,Male,1.9,6,2,7,7,X (Twitter),10
U12907,54,Female,1.6,5,6,7,0,,8
U12908,54,Female,7.9,5,,2,7,LinkedIn,7
U12909,50,Male,4.2,6,10,3,0,Facebook,9
U12910,58,Male,9.3,2,1,,4,,1
U12911,23,Male,5.9,5,1,4,1,Instagram,1
U12912,43,Male,4.5,1,,4,5,TikTok,10
U12913,56,Female,1.7,8,7,0,7,LinkedIn,4
U12914,58,Female,5.2,1,4,6,3,X (Twitter),4
U12915,54,Female,3.5,7,1,,2,YouTube,8
U12916,31,Female,1.7,6,8,2,6,Facebook,4
U12917,54,Male,7,8,4,4,4,LinkedIn,6
U12918,25,Male,9.8,5,7,7,2,TikTok,5
U12919,56,Female,4.4,6,8,2,7,YouTube,10
U12920,30,Female,3.7,4,1,6,7,LinkedIn,6
U12921,30,Female,1.8,10,2,5,6,X (Twitter),5
U12922,,Male,3,10,2,2,7,Instagram,8
U12923,45,Female,3.6,1,5,2,7,,3
U12924,35,,4.1,7,5,4,4,X (Twitter),4
U12925,36,Male,6.7,2,,4,7,Instagram,3
U12926,55,Female,2,1,2,5,0,Instagram,3
U12927,49,Male,,1,8,4,7,Instagram,2
U12928,39,Female,9.4,1,1,,1,X (Twitter),6
U12929,19,Male,8.2,2,9,7,7,Facebook,1
U12930,30,Female,,1,,4,3,YouTube,3
U12931,40,Female,6.7,4,10,2,0,TikTok,3
U12932,42,,6.3,10,8,5,2,Facebook,1
U12933,45,Female,7.7,10,8,2,7,Facebook,1
U12934,28,Female,8.7,7,2,6,6,TikTok,10
U12935,,Female,4.2,10,9,5,,TikTok,10
U12936,41,Male,6.9,3,6,0,1,YouTube,6
U12937,,Male,8.2,9,3,1,7,LinkedIn,9
U12938,47,Male,7.3,2,1,3,7,Facebook,3
U12939,34,Female,,2,,6,7,YouTube,9
U12940,57,Male,5.5,,3,7,7,Facebook,7
U12941,51,,8.2,9,1,5,2,LinkedIn,3
U12942,55,Male,9.2,6,5,0,5,LinkedIn,1
U12943,39,Male,6,1,,,7,TikTok,5
U12944,22,Female,1.2,,7,3,3,Instagram,10
U12945,57,Male,8.4,4,5,3,7,YouTube,2
U12946,33,Male,8.6,5,2,2,6,YouTube,2
U12947,30,Male,4.6,4,2,2,5,Instagram,5
U12948,43,Female,3.1,3,3,2,2,LinkedIn,10
U12949,48,Female,9.8,2,,2,,Facebook,5
U12950,56,Female,6,2,4,0,6,Instagram,10
U12951,40,Male,5.6,10,9,1,3,LinkedIn,7
U12952,29,Male,9.5,4,3,1,0,Instagram,6
U12953,31,Male,4.7,3,6,5,0,X (Twitter),3
U12954,35,Female,8.6,6,4,0,1,Facebook,3
,44,Female,7.3,10,,1,1,Instagram,5
U12956,45,Female,,3,1,5,6,LinkedIn,2
,35,Female,4.9,3,8,,5,LinkedIn,3
U12958,33,Male,9.2,4,3,,1,Instagram,10
U12959,33,Male,6.1,5,2,6,5,X (Twitter),1
U12960,30,Male,5.3,,1,4,2,X (Twitter),1
U12961,46,Male,3.8,5,8,4,6,X (Twitter),9
,26,,6,1,9,2,0,TikTok,3
U12963,43,Female,6.2,9,1,4,0,YouTube,5
U12964,45,,9.1,,8,5,6,X (Twitter),3
U12965,58,Female,7.3,4,1,3,0,Facebook,10
U12966,30,Female,8.4,10,10,3,3,TikTok,3
U12967,53,Other,7.9,6,2,5,4,YouTube,9
U12968,26,Female,3.5,9,1,0,1,TikTok,7
U12969,31,Female,2.9,2,2,6,3,,10
,29,,3.3,9,2,7,,Instagram,1
U12971,49,Female,2.3,9,5,3,6,Instagram,2
U12972,55,Male,4.5,1,,5,6,LinkedIn,7
U12973,20,Female,6.9,6,3,6,1,TikTok,1
U12974,33,Male,5.8,6,1,7,4,YouTube,1
U12975,37,Male,7.1,9,10,5,0,YouTube,6
U12976,49,,4.2,6,2,6,7,Facebook,10
U12977,40,Male,2.8,2,4,0,7,,2
U12978,34,Male,2.8,8,7,1,6,Instagram,9
U12979,33,,,1,1,3,4,YouTube,7
U12980,55,Male,2.5,5,5,,1,,7
U12981,25,Female,4.6,,2,5,3,TikTok,10
U12982,36,Male,2.9,3,8,3,1,LinkedIn,5
U12983,,Male,7,6,2,0,4,Facebook,5
U12984,51,Male,6.5,5,4,3,5,Instagram,3
U12985,31,,4.4,10,6,7,,,8
U12986,,Male,2.2,4,,0,1,X (Twitter),10
U12987,,Male,2.9,3,10,3,0,LinkedIn,4
U12988,32,Male,5.2,1,4,6,6,Facebook,2
U12989,49,Female,9.7,8,4,6,1,TikTok,1
U12990,30,Male,3.4,5,7,7,5,Facebook,4
U12991,38,,2.7,8,1,6,1,TikTok,2
U12992,57,Other,3,9,5,5,,Facebook,10
,50,,7.4,8,5,2,2,Instagram,6
U12994,44,Female,9.2,6,1,6,4,YouTube,10
,52,Male,1.7,10,6,,4,X (Twitter),10
U12996,33,Female,7.7,,9,6,4,TikTok,7
U12997,45,,5.5,5,7,,7,Instagram,8
U12998,51,,8.4,9,2,5,7,TikTok,1
,,Female,,6,4,1,7,YouTube,9
U13000,58,Female,1,2,8,3,5,,9
U13001,,Female,7.1,7,1,7,4,YouTube,4
U13002,,Male,,1,6,3,5,YouTube,1
U13003,50,Male,9.1,10,3,6,0,TikTok,8
U13004,,Female,6.1,1,,6,5,Instagram,3
U13005,56,Female,2.1,8,1,2,3,,1
U13006,35,Male,4.3,5,8,7,6,LinkedIn,3
U13007,40,,8.1,10,5,4,1,LinkedIn,2
U13008,40,Female,5.4,9,1,6,1,Instagram,10
U13009,32,Female,7.3,6,5,4,2,LinkedIn,7
U13010,43,Male,1,1,5,1,0,Instagram,6
U13011,47,Female,1.7,6,9,7,5,Instagram,9
U13012,42,Female,7.1,1,10,7,5,TikTok,2
U13013,33,Female,3.6,5,3,1,5,LinkedIn,8
U13014,56,Female,4.5,3,9,2,2,Facebook,3
U13015,31,Male,6.8,10,,6,1,Facebook,5
U13016,34,Female,2,10,10,6,5,YouTube,9
U13017,29,Male,8.5,9,2,0,2,Facebook,9
U13018,46,Female,2.3,1,9,1,,Instagram,1
U13019,,Female,7.6,6,5,4,4,TikTok,2
U13020,41,Female,3.6,3,8,2,6,Facebook,6
U13021,30,Male,3.3,9,8,0,,YouTube,1
U13022,37,Female,8.4,2,4,5,4,Facebook,2
U13023,32,Female,6,7,,2,6,TikTok,10
U13024,21,Female,2.8,9,9,4,1,Instagram,8
U13025,51,Male,1,3,6,5,2,Facebook,6
,45,Male,9.8,3,2,2,4,TikTok,10
U13027,19,Female,4.9,3,4,6,0,YouTube,1
U13028,47,Male,,1,10,7,0,Instagram,3
U13029,43,Female,1.5,,5,6,1,LinkedIn,6
U13030,,Male,9,9,6,3,3,YouTube,1
U13031,37,Female,2.3,6,5,6,3,X (Twitter),7
U13032,59,Male,4,9,9,,2,LinkedIn,6
U13033,45,,4.8,9,10,0,1,YouTube,6
U13034,37,Male,8.3,1,2,6,7,YouTube,10
,28,,4.2,3,3,2,7,,8
,27,Female,5.8,3,10,7,1,Facebook,1
U13037,40,Female,4.9,1,3,4,4,YouTube,1
U13038,54,Female,3.8,6,3,4,,TikTok,7
U13039,58,Male,9.5,4,6,6,6,X (Twitter),1
U13040,36,Other,8.2,8,8,7,0,Facebook,9
U13041,35,Female,2.6,6,5,6,0,Instagram,10
U13042,44,Male,6,4,6,,7,TikTok,6
,,Female,8.2,5,1,4,1,Facebook,2
U13044,27,Female,6.2,2,10,0,7,Instagram,6
U13045,19,Female,5.4,10,3,4,6,Instagram,6
U13046,,Female,1.6,1,4,2,4,YouTube,2
U13047,55,Female,,7,7,0,7,X (Twitter),6
U13048,45,Female,,10,5,6,4,LinkedIn,5
U13049,45,Female,5.6,3,1,0,1,Facebook,7
U13050,,,9.9,3,,4,7,YouTube,9
U13051,19,Female,8.2,6,,5,0,YouTube,9
U13052,22,Male,2,3,6,3,4,X (Twitter),8
U13053,28,,7.5,7,5,5,,TikTok,3
U13054,27,Female,8.3,7,3,5,2,YouTube,5
U13055,19,Male,4.7,5,2,0,5,TikTok,3
U13056,32,Male,4,1,1,3,7,X (Twitter),7
U13057,56,Female,6.3,9,2,5,5,YouTube,1
U13058,58,Male,5.7,2,5,1,0,Facebook,1
U13059,54,Male,3.4,4,5,2,5,TikTok,10
U13060,24,Female,4.6,10,9,3,3,X (Twitter),5
U13061,,Other,5.9,10,6,5,,LinkedIn,5
U13062,51,Female,6.2,2,3,5,6,Instagram,7
U13063,52,,5.8,1,10,2,1,YouTube,9
U13064,51,Female,8.6,1,3,0,2,YouTube,7
U13065,39,Male,1.3,1,3,5,6,YouTube,7
U13066,48,Female,4,7,8,7,4,,9
U13067,40,Female,7.7,9,9,6,,Facebook,8
U13068,36,Other,6.9,1,3,7,5,Instagram,1
U13069,21,Other,9.3,10,1,,,,5
U13070,41,Male,6.3,6,,7,5,YouTube,2
U13071,37,Other,6.7,5,10,2,5,X (Twitter),10
U13072,56,Female,7.3,3,2,3,5,Facebook,10
U13073,45,Female,2.7,2,7,5,3,Facebook,3
U13074,56,Male,7.8,2,7,6,6,LinkedIn,2
U13075,34,Female,3.7,2,9,5,1,Instagram,10
U13076,36,Male,4.8,7,8,0,1,X (Twitter),4
U13077,52,Female,1.1,4,9,5,,TikTok,1
U13078,49,Male,8.6,7,1,3,4,Facebook,6
U13079,56,Female,,10,3,0,4,X (Twitter),10
U13080,52,Female,1.5,1,4,3,3,TikTok,10
U13081,47,Male,6.7,10,3,6,2,Facebook,8
U13082,34,Female,9.6,4,8,6,1,Facebook,7
U13083,,Male,6.5,9,,0,3,LinkedIn,1
U13084,46,Female,8.2,,5,5,0,X (Twitter),10
U13085,23,,2.1,10,5,3,6,LinkedIn,5
U13086,34,Male,,6,4,1,6,LinkedIn,1
U13087,34,Female,4.1,7,5,3,5,LinkedIn,9
U13088,31,Female,9.8,2,,3,4,Facebook,10
U13089,41,Male,,1,4,,6,TikTok,8
U13090,54,Female,9,10,5,6,1,Facebook,5
U13091,57,Female,,9,7,2,2,LinkedIn,10
U13092,56,Male,7.5,2,9,0,6,LinkedIn,10
U13093,49,Female,7.6,2,7,5,2,YouTube,4
U13094,53,Female,6.1,3,1,6,0,TikTok,4
U13095,54,Male,8.9,3,9,6,4,X (Twitter),9
